"BANKID","ADDRESS","CBSA","CBSA_DIV","CBSA_DIV_FLG","CBSA_DIV_NO","CBSA_METRO","CBSA_METRO_FLG","CBSA_METRO_NAME","CBSA_MICRO_FLG","CBSA_NO","CERT","CITY","COUNTY","ESTYMD","FI_UNINUM","MAINOFF","NAME","OFFNAME","OFFNUM","RUNDATE","SERVTYPE","STALP","STCNTY","STNAME","UNINUM","ZIP","AUTO_UNIQUE_ID_2021-06-10_Cristinakim30_SDIC_Banks_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"2787","9558 Wintergardens Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Lakeside","San Diego","6/30/1988","417","0","Jpmorgan Chase Bank, National Association","Lakeside Branch","4773","6/10/2021","11","CA","6073","California","273946","92040",40,"USCGeocoder",109.3737,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","93.8552571688666","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.8518562,-116.9314932,"Relaxed;Soundex","","","","","","","","","","","","","",""
"2788","1130 E Plaza Blvd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","National City","San Diego","1/1/1919","417","0","Jpmorgan Chase Bank, National Association","National City Branch","4615","6/10/2021","11","CA","6073","California","275978","91950",41,"USCGeocoder",78.1389,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","95.8579881656805","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.6768267,-117.0953666,"Relaxed","","","","","","","","","","","","","",""
"2789","3748 Mission Ave","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Oceanside","San Diego","1/1/1919","417","0","Jpmorgan Chase Bank, National Association","Mission Ave Branch","4616","6/10/2021","11","CA","6073","California","275979","92058",42,"USCGeocoder",62.4927,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2250845,-117.3327211,"Exact","","","","","","","","","","","","","",""
"2790","615 College Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Oceanside","San Diego","12/11/1995","417","0","Jpmorgan Chase Bank, National Association","College Bridge Branch","4989","6/10/2021","12","CA","6073","California","235906","92057",43,"USCGeocoder",140.6331,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5173.3668448478","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.2419673976531,-117.289664206366,"Relaxed","","","","","","","","","","","","","",""
"2791","4147 Oceanside Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Oceanside","San Diego","4/23/2007","417","0","Jpmorgan Chase Bank, National Association","Oceanside Branch","6594","6/10/2021","11","CA","6073","California","481290","92056",44,"USCGeocoder",93.7686,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.2060073,-117.2873254,"Exact","","","","","","","","","","","","","",""
"2792","1040 Mission Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Oceanside","San Diego","7/15/2019","417","0","Jpmorgan Chase Bank, National Association","Oceanside Downtown","8306","6/10/2021","11","CA","6073","California","615241","92054",45,"USCGeocoder",187.5098,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","4343.60375796119","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.1984584369177,-117.375368805484,"Exact","","","","","","","","","","","","","",""
"2793","12380 Poway Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Poway","San Diego","4/10/1995","417","0","Jpmorgan Chase Bank, National Association","Poway Branch","4984","6/10/2021","11","CA","6073","California","235893","92064",46,"USCGeocoder",140.6331,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",32.9522142,-117.063286,"Exact","","","","","","","","","","","","","",""
"2794","1467 Main Street","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Ramona","San Diego","11/1/1934","417","0","Jpmorgan Chase Bank, National Association","Ramona Branch","4753","6/10/2021","11","CA","6073","California","273807","92065",47,"USCGeocoder",156.5675,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","1",33.0381926,-116.8764714,"Exact","","","","","","","","","","","","","",""
"2795","6041 La Flecha","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","Rancho Santa Fe","San Diego","1/1/1972","417","0","Jpmorgan Chase Bank, National Association","Rancho Santa Fe Branch","4871","6/10/2021","11","CA","6073","California","44471","92067",48,"USCGeocoder",62.5021,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1024.95560580119","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",33.0189816275277,-117.2029022421,"Exact","","","","","","","","","","","","","",""
"2796","4723 B Clairemont Dr","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","10/31/2005","417","0","Jpmorgan Chase Bank, National Association","San Diego - Clairemont Square Branch","6248","6/10/2021","11","CA","6073","California","464247","92117",49,"USCGeocoder",250.0146,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","16532.5046394826","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.8323506380222,-117.20416956034,"Exact","","","","","","","","","","","","","",""
"2797","9450 Scranton Rd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","5/31/2005","417","0","Jpmorgan Chase Bank, National Association","San Diego - Sorrento Valley Branch","6246","6/10/2021","11","CA","6073","California","464245","92121",50,"USCGeocoder",431.2182,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.893356,-117.2039871,"Exact","","","","","","","","","","","","","",""
"2798","10541 Scripps Poway Parkway","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","6/5/2000","417","0","Jpmorgan Chase Bank, National Association","Scripps Poway Branch","5229","6/10/2021","11","CA","6073","California","359363","92131",51,"USCGeocoder",234.3664,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9359057,-117.1013174,"Exact","","","","","","","","","","","","","",""
"2799","5111 Mission Center Rd.","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","1/1/1919","417","0","Jpmorgan Chase Bank, National Association","Mission Valley Branch","4534","6/10/2021","11","CA","6073","California","275828","92108",52,"USCGeocoder",234.3785,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7686425,-117.1535286,"Exact","","","","","","","","","","","","","",""
"2800","3490 College Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","7/8/1957","417","0","Jpmorgan Chase Bank, National Association","College Grove Branch","4974","6/10/2021","11","CA","6073","California","282800","92115",53,"USCGeocoder",218.7625,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7439488,-117.0536247,"Exact","","","","","","","","","","","","","",""
"2801","4078 Adams Ave","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","11/1/1934","417","0","Jpmorgan Chase Bank, National Association","Kensington Branch","4756","6/10/2021","11","CA","6073","California","273815","92116",54,"USCGeocoder",312.4992,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7633955,-117.1076835,"Exact","","","","","","","","","","","","","",""
"2802","4627 College Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","11/1/1934","417","0","Jpmorgan Chase Bank, National Association","College Center Branch","4744","6/10/2021","11","CA","6073","California","273781","92115",55,"USCGeocoder",125.0037,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7624567,-117.0666087,"Exact","","","","","","","","","","","","","",""
"2803","3800 Fifth Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","5/5/1965","417","0","Jpmorgan Chase Bank, National Association","San Diego Hillcrest Branch","4970","6/10/2021","11","CA","6073","California","285057","92103",56,"USCGeocoder",265.6325,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3231.71125508798","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",32.7469627376707,-117.160512217518,"Exact","","","","","","","","","","","","","",""
"2804","3609 Midway Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","1/1/1919","417","0","Jpmorgan Chase Bank, National Association","Midway Drive Branch","4544","6/10/2021","11","CA","6073","California","275841","92110",57,"USCGeocoder",283.0888,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","94.0828402366864","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7524753,-117.2173527,"Relaxed","","","","","","","","","","","","","",""
"2805","4111 Governor Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","7/8/1957","417","0","Jpmorgan Chase Bank, National Association","University City Branch","4976","6/10/2021","11","CA","6073","California","282805","92122",58,"USCGeocoder",203.1238,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8542475,-117.2017384,"Exact","","","","","","","","","","","","","",""
"2806","4440 Wightman Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","5/5/1965","417","0","Jpmorgan Chase Bank, National Association","City Heights Branch","4971","6/10/2021","11","CA","6073","California","285058","92105",59,"USCGeocoder",234.3806,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","94.0828402366864","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7480478,-117.0995547,"Relaxed","","","","","","","","","","","","","",""
"2807","1881 Sunset Cliffs Blvd","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","1/1/1919","417","0","Jpmorgan Chase Bank, National Association","Ocean Beach Branch","4622","6/10/2021","11","CA","6073","California","275992","92107",60,"USCGeocoder",468.7608,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7444842,-117.2475572,"Exact","","","","","","","","","","","","","",""
"2808","8222 Mira Mesa Boulevard","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","11/1/1934","417","0","Jpmorgan Chase Bank, National Association","Mira Mesa Branch","4763","6/10/2021","11","CA","6073","California","273858","92126",61,"USCGeocoder",281.9079,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9129889,-117.1460291,"Exact","","","","","","","","","","","","","",""
"2809","1000 Garnet Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","11/1/1934","417","0","Jpmorgan Chase Bank, National Association","Pacific Beach Branch","4745","6/10/2021","11","CA","6073","California","273782","92109",62,"USCGeocoder",250.0287,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7976047,-117.2516216,"Exact","","","","","","","","","","","","","",""
"2810","4650 Mission Bay Drive","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","1889-01-01","417","0","Jpmorgan Chase Bank, National Association","Mission Bay Drive Branch","4840","6/10/2021","11","CA","6073","California","268800","92109",63,"USCGeocoder",265.6333,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.8055286,-117.2193193,"Exact","","","","","","","","","","","","","",""
"2811","4415 Imperial Avenue","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","4/17/1995","417","0","Jpmorgan Chase Bank, National Association","Gateway Center Drive Branch","4797","6/10/2021","11","CA","6073","California","276081","92113",64,"USCGeocoder",312.5077,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.7035276,-117.1013899,"Exact","","","","","","","","","","","","","",""
"2812","11995 Carmel Mountain Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","6/30/1988","417","0","Jpmorgan Chase Bank, National Association","Carmel Mountain Ranch Branch","4772","6/10/2021","11","CA","6073","California","273945","92128",65,"USCGeocoder",571.8329,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9825913,-117.0758861,"Exact","","","","","","","","","","","","","",""
"2813","13275 Black Mountain Road","San Diego-Chula Vista-Carlsbad, CA"," ","0","0","41740","1","San Diego-Chula Vista-Carlsbad, CA","0","41740","628","San Diego","San Diego","6/30/1988","417","0","Jpmorgan Chase Bank, National Association","Rancho Penasquitos Branch","4652","6/10/2021","11","CA","6073","California","276040","92129",66,"USCGeocoder",375.0067,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","100","FeatureClassBased","ReturnAll","","AddressPoint","","","2",32.9589975,-117.1261388,"Exact","","","","","","","","","","","","","",""
